InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
500093,P1008,Travel Backpack,Lifestyle,3,2025-07-16 21:39:00,2320.77,10011.0,United Kingdom
500093,P1011,Desk Lamp,Home,3,2025-07-16 21:39:00,1572.46,10011.0,United Kingdom
500093,P1017,Jeans,Fashion,5,2025-07-16 21:39:00,1838.39,10011.0,United Kingdom
500093,P1001,Wireless Mouse,Electronics,2,2025-07-16 21:39:00,1000.67,10011.0,United Kingdom
500094,P1002,Bluetooth Speaker,Electronics,2,2025-05-04 11:37:00,1648.47,10011.0,United Kingdom
500094,P1016,T-Shirt,Fashion,4,2025-05-04 11:37:00,693.9,10011.0,United Kingdom
500094,P1014,Fitness Band,Electronics,3,2025-05-04 11:37:00,2227.1,10011.0,United Kingdom
500095,P1002,Bluetooth Speaker,Electronics,6,2025-07-26 13:02:00,1745.16,,United Kingdom
500095,P1010,Phone Cover,Accessories,2,2025-07-26 13:02:00,392.23,10011.0,United Kingdom
500095,P1018,Sunglasses,Fashion,4,2025-07-26 13:02:00,1101.11,10011.0,United Kingdom
500095,P1004,Laptop Stand,Accessories,3,2025-07-26 13:02:00,1258.01,10011.0,United Kingdom
500096,P1007,Water Bottle,Lifestyle,6,2025-06-23 16:23:00,459.69,10011.0,United Kingdom
500096,P1002,Bluetooth Speaker,Electronics,2,2025-06-23 16:23:00,1598.71,10011.0,United Kingdom
500097,P1017,Jeans,Fashion,1,2025-09-23 15:09:00,1466.78,10012.0,India
500097,P1006,Notebook Pack,Stationery,2,2025-09-23 15:09:00,259.76,10012.0,India
500097,P1010,Phone Cover,Accessories,3,2025-09-23 15:09:00,320.7,10012.0,India
500097,P1018,Sunglasses,Fashion,2,2025-09-23 15:09:00,889.7,10012.0,India
500097,P1001,Wireless Mouse,Electronics,2,2025-09-23 15:09:00,733.43,10012.0,India
500098,P1016,T-Shirt,Fashion,2,2025-08-02 17:19:00,622.21,10012.0,India
500099,P1016,T-Shirt,Fashion,1,2025-10-24 17:14:00,571.81,10012.0,India
500100,P1002,Bluetooth Speaker,Electronics,3,2025-07-14 10:52:00,1551.7,10012.0,India
500100,P1001,Wireless Mouse,Electronics,2,2025-07-14 10:52:00,730.77,10012.0,India
500101,P1016,T-Shirt,Fashion,3,2025-12-20 11:26:00,594.93,10012.0,India
500101,P1017,Jeans,Fashion,1,2025-12-20 11:26:00,1537.55,10012.0,India
500101,P1016,T-Shirt,Fashion,3,2025-12-20 11:26:00,555.03,10012.0,India
500101,P1015,Running Shoes,Fashion,3,2025-12-20 11:26:00,2299.19,10012.0,India
500101,P1009,Smart Watch,Electronics,3,2025-12-20 11:26:00,2840.04,10012.0,India
500102,P1010,Phone Cover,Accessories,2,2025-05-23 16:19:00,345.14,10012.0,India
500102,P1016,T-Shirt,Fashion,2,2025-05-23 16:19:00,566.75,10012.0,India
500103,P1013,Headphones,Electronics,2,2025-05-28 09:36:00,2339.02,10013.0,India
500103,P1005,Keyboard,Electronics,2,2025-05-28 09:36:00,1089.19,10013.0,India
500103,P1003,USB-C Cable,Accessories,2,2025-05-28 09:36:00,324.36,10013.0,India
500103,P1016,T-Shirt,Fashion,1,2025-05-28 09:36:00,563.31,10013.0,India
500103,P1018,Sunglasses,Fashion,3,2025-05-28 09:36:00,857.94,10013.0,India
500104,P1017,Jeans,Fashion,1,2025-10-28 11:15:00,1643.11,10013.0,India
C500105,P1004,Laptop Stand,Accessories,-3,2025-07-31 13:45:00,1053.1,10013.0,India
500105,P1018,Sunglasses,Fashion,1,2025-07-31 13:45:00,882.26,10013.0,India
500105,P1016,T-Shirt,Fashion,2,2025-07-31 13:45:00,617.03,10013.0,India
500105,P1010,Phone Cover,Accessories,2,2025-07-31 13:45:00,334.02,10013.0,India
500106,P1018,,Fashion,3,2025-02-15 18:36:00,892.16,10014.0,India
500106,P1006,Notebook Pack,Stationery,2,2025-02-15 18:36:00,254.63,10014.0,India
500107,P1006,Notebook Pack,Stationery,3,2025-01-19 21:25:00,258.41,10014.0,India
500107,P1002,Bluetooth Speaker,Electronics,1,2025-01-19 21:25:00,1366.63,10014.0,India
500107,P1011,Desk Lamp,Home,2,2025-01-19 21:25:00,1222.78,10014.0,India
500107,P1017,Jeans,Fashion,2,2025-01-19 21:25:00,1637.31,10014.0,India
500108,P1004,Laptop Stand,Accessories,2,2025-09-16 15:17:00,884.99,10014.0,India
500108,P1009,Smart Watch,Electronics,3,2025-09-16 15:17:00,2670.24,10014.0,India
500109,P1006,Notebook Pack,Stationery,3,2025-06-01 17:43:00,253.4,10014.0,India
500109,P1014,Fitness Band,Electronics,3,2025-06-01 17:43:00,1650.23,10014.0,India
500110,P1011,Desk Lamp,Home,1,2025-02-18 10:08:00,1112.33,10014.0,India
500110,P1015,Running Shoes,Fashion,2,2025-02-18 10:08:00,2589.63,10014.0,India
500110,P1001,Wireless Mouse,Electronics,2,2025-02-18 10:08:00,782.38,10014.0,India
500110,P1002,Bluetooth Speaker,Electronics,3,2025-02-18 10:08:00,1315.32,10014.0,India
500111,P1004,Laptop Stand,Accessories,3,2025-07-27 18:32:00,1028.04,10014.0,India
500111,P1008,Travel Backpack,Lifestyle,1,2025-07-27 18:32:00,1969.07,10014.0,India
500111,P1015,Running Shoes,Fashion,3,2025-07-27 18:32:00,2606.16,10014.0,India
500112,P1018,Sunglasses,Fashion,3,2025-12-26 16:58:00,909.67,10014.0,India
500112,P1003,USB-C Cable,Accessories,3,2025-12-26 16:58:00,281.02,10014.0,India
500112,P1003,USB-C Cable,Accessories,3,2025-12-26 16:58:00,262.02,10014.0,India
500112,P1017,Jeans,Fashion,1,2025-12-26 16:58:00,1541.14,10014.0,India
500113,P1004,Laptop Stand,Accessories,3,2025-06-17 21:33:00,893.13,10014.0,India
500113,P1003,USB-C Cable,Accessories,3,2025-06-17 21:33:00,280.95,10014.0,India
500113,P1005,Keyboard,Electronics,3,2025-06-17 21:33:00,1119.78,10014.0,India
500113,P1018,Sunglasses,Fashion,2,2025-06-17 21:33:00,883.56,10014.0,India
500114,P1007,Water Bottle,Lifestyle,3,2025-01-12 14:16:00,346.68,10014.0,India
500115,P1016,T-Shirt,Fashion,2,2025-10-05 08:59:00,659.52,10015.0,India
500116,P1012,Coffee Mug,Home,5,2025-03-11 20:41:00,226.49,10015.0,India
500116,P1013,Headphones,Electronics,5,2025-03-11 20:41:00,2316.55,10015.0,India
500116,P1018,Sunglasses,Fashion,3,2025-03-11 20:41:00,1065.6,10015.0,India
500116,P1006,Notebook Pack,Stationery,6,2025-03-11 20:41:00,280.23,10015.0,India
500117,P1010,Phone Cover,Accessories,5,2025-04-25 21:00:00,415.28,10015.0,India
500118,P1008,Travel Backpack,Lifestyle,5,2025-09-30 14:52:00,2116.66,10015.0,India
500118,P1004,Laptop Stand,Accessories,2,2025-09-30 14:52:00,1219.96,10015.0,India
500119,P1004,Laptop Stand,Accessories,6,2025-01-09 11:13:00,1041.68,10015.0,India
500120,P1002,Bluetooth Speaker,Electronics,5,2025-12-27 21:03:00,1702.81,10015.0,India
500120,P1002,Bluetooth Speaker,Electronics,3,2025-12-27 21:03:00,1725.19,10015.0,India
500121,P1011,Desk Lamp,Home,3,2025-10-22 13:36:00,1434.62,10015.0,India
500121,P1017,Jeans,Fashion,3,2025-10-22 13:36:00,1807.06,10015.0,India
500121,P1018,Sunglasses,Fashion,6,2025-10-22 13:36:00,1112.36,10015.0,India
500121,P1014,Fitness Band,Electronics,6,2025-10-22 13:36:00,2067.04,10015.0,India
500121,P1013,Headphones,Electronics,6,2025-10-22 13:36:00,2437.17,10015.0,India
500122,P1018,Sunglasses,Fashion,5,2025-03-18 12:24:00,980.29,10015.0,India
500122,P1005,Keyboard,Electronics,5,2025-03-18 12:24:00,1493.22,10015.0,India
500123,P1013,Headphones,Electronics,3,2025-08-02 16:33:00,2404.93,10015.0,India
500123,P1003,USB-C Cable,Accessories,5,2025-08-02 16:33:00,367.72,10015.0,India
500124,P1002,Bluetooth Speaker,Electronics,2,2025-04-08 08:17:00,1616.34,10015.0,India
500124,P1018,Sunglasses,Fashion,3,2025-04-08 08:17:00,1029.59,10015.0,India
500124,P1011,Desk Lamp,Home,4,2025-04-08 08:17:00,1630.39,10015.0,India
500124,P1007,Water Bottle,Lifestyle,7,2025-04-08 08:17:00,423.73,10015.0,India
500125,P1007,Water Bottle,Lifestyle,5,2025-09-03 22:15:00,496.95,10015.0,India
500125,P1010,Phone Cover,Accessories,5,2025-09-03 22:15:00,398.64,10015.0,India
500125,P1010,Phone Cover,Accessories,4,2025-09-03 22:15:00,390.08,10015.0,India
500125,P1015,Running Shoes,Fashion,2,2025-09-03 22:15:00,3047.9,10015.0,India
500125,P1011,Desk Lamp,Home,3,2025-09-03 22:15:00,1455.22,10015.0,India
500126,P1009,Smart Watch,Electronics,6,2025-04-24 19:09:00,3748.73,10016.0,United Kingdom
500127,P1011,Desk Lamp,Home,3,2025-08-02 12:09:00,1457.95,10016.0,United Kingdom
500127,P1016,T-Shirt,Fashion,6,2025-08-02 12:09:00,710.15,10016.0,United Kingdom
500128,P1016,T-Shirt,Fashion,5,2025-05-12 20:52:00,643.14,10016.0,United Kingdom
500128,P1006,Notebook Pack,Stationery,3,2025-05-12 20:52:00,298.97,10016.0,United Kingdom
500128,P1018,Sunglasses,Fashion,7,2025-05-12 20:52:00,1128.39,10016.0,United Kingdom
C500128,P1003,USB-C Cable,Accessories,-7,2025-05-12 20:52:00,312.8,10016.0,United Kingdom
500129,P1003,USB-C Cable,Accessories,7,2025-03-12 21:40:00,319.85,10016.0,United Kingdom
500129,P1015,Running Shoes,Fashion,4,2025-03-12 21:40:00,2621.21,10016.0,United Kingdom
500130,P1001,Wireless Mouse,Electronics,2,2025-11-12 22:30:00,924.77,10016.0,United Kingdom
500130,P1001,Wireless Mouse,Electronics,6,2025-11-12 22:30:00,959.68,10016.0,United Kingdom
500130,P1010,Phone Cover,Accessories,2,2025-11-12 22:30:00,401.53,10016.0,United Kingdom
500130,P1014,Fitness Band,Electronics,3,2025-11-12 22:30:00,1906.25,10016.0,United Kingdom
500131,P1017,Jeans,Fashion,4,2025-03-18 11:12:00,1954.78,10016.0,United Kingdom
500131,P1013,Headphones,Electronics,2,2025-03-18 11:12:00,2464.64,10016.0,United Kingdom
500131,P1008,Travel Backpack,Lifestyle,7,2025-03-18 11:12:00,2064.11,10016.0,United Kingdom
500131,P1003,USB-C Cable,Accessories,7,2025-03-18 11:12:00,377.66,10016.0,United Kingdom
500131,P1002,Bluetooth Speaker,Electronics,2,2025-03-18 11:12:00,1691.19,10016.0,United Kingdom
500132,P1006,Notebook Pack,Stationery,2,2025-09-01 08:40:00,286.34,10016.0,United Kingdom
500133,P1017,Jeans,Fashion,2,2025-06-19 17:54:00,1739.47,10016.0,United Kingdom
500134,P1009,Smart Watch,Electronics,2,2025-12-21 22:36:00,3741.42,10016.0,United Kingdom
500134,P1009,Smart Watch,Electronics,6,2025-12-21 22:36:00,3492.66,10016.0,United Kingdom
500134,P1011,Desk Lamp,Home,2,2025-12-21 22:36:00,1631.72,10016.0,United Kingdom
500134,P1013,Headphones,Electronics,2,2025-12-21 22:36:00,2427.33,10016.0,United Kingdom
500135,P1018,Sunglasses,Fashion,4,2025-10-18 21:54:00,1009.83,10016.0,United Kingdom
500135,P1003,USB-C Cable,Accessories,6,2025-10-18 21:54:00,360.73,10016.0,United Kingdom
500135,P1004,Laptop Stand,Accessories,5,2025-10-18 21:54:00,1087.3,10016.0,United Kingdom
500135,P1013,Headphones,Electronics,4,2025-10-18 21:54:00,2290.95,10016.0,United Kingdom
500136,P1018,Sunglasses,Fashion,5,2025-08-19 15:14:00,1019.76,10016.0,United Kingdom
500136,P1013,Headphones,Electronics,2,2025-08-19 15:14:00,2666.5,10016.0,United Kingdom
500136,P1008,Travel Backpack,Lifestyle,7,2025-08-19 15:14:00,1997.57,10016.0,United Kingdom
500137,P1013,Headphones,Electronics,4,2025-07-14 19:50:00,2458.4,10016.0,United Kingdom
500137,P1010,Phone Cover,Accessories,5,2025-07-14 19:50:00,390.11,10016.0,United Kingdom
500138,P1015,Running Shoes,Fashion,6,2025-03-09 09:11:00,2905.31,10016.0,United Kingdom
500138,P1001,Wireless Mouse,Electronics,2,2025-03-09 09:11:00,892.0,10016.0,United Kingdom
500138,P1011,Desk Lamp,Home,5,2025-03-09 09:11:00,1348.15,10016.0,United Kingdom
500138,P1003,USB-C Cable,Accessories,7,2025-03-09 09:11:00,371.44,10016.0,United Kingdom
500139,P1013,Headphones,Electronics,3,2025-05-05 17:33:00,2346.19,10016.0,United Kingdom
500139,P1016,T-Shirt,Fashion,3,2025-05-05 17:33:00,628.68,10016.0,United Kingdom
500140,P1012,Coffee Mug,Home,4,2025-08-04 12:30:00,249.18,10016.0,United Kingdom
C500141,P1015,Running Shoes,Fashion,-2,2025-09-11 17:39:00,2664.34,10016.0,United Kingdom
500141,P1013,Headphones,Electronics,4,2025-09-11 17:39:00,2701.63,10016.0,United Kingdom
500142,P1005,Keyboard,Electronics,4,2025-06-18 15:21:00,1329.39,10016.0,United Kingdom
500142,P1007,Water Bottle,Lifestyle,5,2025-06-18 15:21:00,441.8,10016.0,United Kingdom
500142,P1011,Desk Lamp,Home,4,2025-06-18 15:21:00,1564.02,10016.0,United Kingdom
500142,P1008,Travel Backpack,Lifestyle,4,2025-06-18 15:21:00,2129.71,10016.0,United Kingdom
500143,P1007,Water Bottle,Lifestyle,6,2025-07-21 13:07:00,504.48,10016.0,United Kingdom
500143,P1018,Sunglasses,Fashion,2,2025-07-21 13:07:00,1127.52,10016.0,United Kingdom
500143,P1007,Water Bottle,Lifestyle,5,2025-07-21 13:07:00,486.17,10016.0,United Kingdom
500143,P1003,USB-C Cable,Accessories,5,2025-07-21 13:07:00,355.75,10016.0,United Kingdom
500143,P1010,Phone Cover,Accessories,3,2025-07-21 13:07:00,381.5,10016.0,United Kingdom
500144,P1015,Running Shoes,Fashion,6,2025-08-05 20:24:00,2861.91,10016.0,United Kingdom
500145,P1018,Sunglasses,Fashion,5,2025-10-06 08:50:00,923.84,10017.0,Germany
500145,P1008,Travel Backpack,Lifestyle,3,2025-10-06 08:50:00,1772.28,10017.0,Germany
500145,P1013,Headphones,Electronics,3,2025-10-06 08:50:00,2403.82,10017.0,Germany
500146,P1017,Jeans,Fashion,5,2025-01-06 09:16:00,1617.55,10017.0,Germany
500146,P1008,Travel Backpack,Lifestyle,4,2025-01-06 09:16:00,1851.19,10017.0,Germany
500147,P1005,Keyboard,Electronics,3,2025-12-14 17:44:00,1318.35,10017.0,Germany
500147,P1010,Phone Cover,Accessories,4,2025-12-14 17:44:00,378.35,10017.0,Germany
500147,P1005,Keyboard,Electronics,3,2025-12-14 17:44:00,1153.89,10017.0,Germany
500147,P1007,Water Bottle,Lifestyle,5,2025-12-14 17:44:00,397.64,10017.0,Germany
500147,P1015,Running Shoes,Fashion,4,2025-12-14 17:44:00,2408.49,10017.0,Germany
500148,P1004,Laptop Stand,Accessories,2,2025-12-30 09:01:00,1084.9,10017.0,Germany
500148,P1017,Jeans,Fashion,2,2025-12-30 09:01:00,1615.6,10017.0,Germany
500148,P1014,Fitness Band,Electronics,4,2025-12-30 09:01:00,1702.52,10017.0,Germany
500149,P1013,Headphones,Electronics,1,2025-04-05 10:40:00,2303.4,10017.0,Germany
C500149,P1015,Running Shoes,Fashion,-5,2025-04-05 10:40:00,2463.79,10017.0,Germany
500149,P1007,Water Bottle,Lifestyle,2,2025-04-05 10:40:00,381.31,10017.0,Germany
500149,P1003,USB-C Cable,Accessories,5,2025-04-05 10:40:00,275.18,10017.0,Germany
500150,P1015,Running Shoes,Fashion,1,2025-04-06 13:20:00,2380.22,10017.0,Germany
500150,P1017,Jeans,Fashion,3,2025-04-06 13:20:00,1630.01,10017.0,Germany
500151,P1015,Running Shoes,Fashion,5,2025-10-28 09:22:00,2335.33,10017.0,Germany
500151,P1010,Phone Cover,Accessories,5,2025-10-28 09:22:00,355.29,10017.0,Germany
500151,P1011,Desk Lamp,Home,1,2025-10-28 09:22:00,1231.08,10017.0,Germany
500152,P1013,Headphones,Electronics,4,2025-07-11 19:09:00,2241.41,10017.0,Germany
500152,P1014,Fitness Band,Electronics,2,2025-07-11 19:09:00,1794.2,10017.0,Germany
500152,P1006,Notebook Pack,Stationery,5,2025-07-11 19:09:00,232.41,10017.0,Germany
500152,P1006,Notebook Pack,Stationery,3,2025-07-11 19:09:00,266.03,10017.0,Germany
500152,P1012,Coffee Mug,Home,1,2025-07-11 19:09:00,198.39,10017.0,Germany
500153,P1014,Fitness Band,Electronics,4,2025-07-16 16:32:00,1768.64,10017.0,Germany
500153,P1016,T-Shirt,Fashion,2,2025-07-16 16:32:00,549.0,10017.0,Germany
500153,P1008,Travel Backpack,Lifestyle,3,2025-07-16 16:32:00,1721.52,10017.0,Germany
500153,P1010,Phone Cover,Accessories,2,2025-07-16 16:32:00,368.6,10017.0,Germany
500154,P1004,Laptop Stand,Accessories,3,2025-09-11 16:32:00,1053.97,10017.0,Germany
500155,P1015,Running Shoes,Fashion,5,2025-07-07 16:52:00,2358.33,10017.0,Germany
500156,P1009,Smart Watch,Electronics,3,2025-06-02 21:02:00,3216.25,10018.0,India
500156,P1004,Laptop Stand,Accessories,2,2025-06-02 21:02:00,941.03,10018.0,India
500156,P1012,Coffee Mug,Home,5,2025-06-02 21:02:00,204.28,10018.0,India
500156,P1005,Keyboard,Electronics,2,2025-06-02 21:02:00,1274.18,10018.0,India
500157,P1018,Sunglasses,Fashion,2,2025-10-19 13:34:00,867.29,10018.0,India
500157,P1010,Phone Cover,Accessories,5,2025-10-19 13:34:00,332.76,10018.0,India
500157,P1004,Laptop Stand,Accessories,2,2025-10-19 13:34:00,1091.46,10018.0,India
500158,P1005,Keyboard,Electronics,2,2025-01-31 12:55:00,1114.17,10018.0,India
500158,P1008,Travel Backpack,Lifestyle,4,2025-01-31 12:55:00,1895.0,10018.0,India
500159,P1015,Running Shoes,Fashion,1,2025-05-18 18:26:00,2565.79,10018.0,India
500159,P1003,USB-C Cable,Accessories,4,2025-05-18 18:26:00,299.93,10018.0,India
500159,P1012,Coffee Mug,Home,4,2025-05-18 18:26:00,216.92,10018.0,India
500159,P1001,Wireless Mouse,Electronics,1,2025-05-18 18:26:00,835.9,10018.0,India
500160,P1018,Sunglasses,Fashion,4,2025-12-07 19:22:00,848.27,10018.0,India
500161,P1010,Phone Cover,Accessories,3,2025-04-19 15:17:00,352.3,10018.0,India
500161,P1016,T-Shirt,Fashion,3,2025-04-19 15:17:00,646.22,10018.0,India
500161,P1002,Bluetooth Speaker,Electronics,1,2025-04-19 15:17:00,1536.83,10018.0,India
500162,P1015,Running Shoes,Fashion,4,2025-01-09 09:59:00,2249.44,10018.0,India
500162,P1007,Water Bottle,Lifestyle,2,2025-01-09 09:59:00,429.5,10018.0,India
500163,P1009,Smart Watch,Electronics,1,2025-05-21 09:41:00,2922.13,10018.0,India
500163,P1006,Notebook Pack,Stationery,1,2025-05-21 09:41:00,243.84,10018.0,India
500163,P1008,Travel Backpack,Lifestyle,4,2025-05-21 09:41:00,1958.05,10018.0,India
C500164,P1008,Travel Backpack,Lifestyle,-6,2025-04-20 15:04:00,2262.46,10019.0,India
500164,P1011,Desk Lamp,Home,2,2025-04-20 15:04:00,1639.7,10019.0,India
500165,P1013,Headphones,Electronics,2,2025-03-09 15:04:00,2645.56,10019.0,India
500165,P1011,Desk Lamp,Home,4,2025-03-09 15:04:00,1607.68,10019.0,India
500166,P1003,USB-C Cable,Accessories,6,2025-03-10 18:43:00,348.2,10019.0,India
500166,P1006,Notebook Pack,Stationery,5,2025-03-10 18:43:00,277.83,10019.0,India
500167,P1015,Running Shoes,Fashion,3,2025-03-19 22:26:00,2636.29,10019.0,India
500167,P1004,Laptop Stand,Accessories,6,2025-03-19 22:26:00,1201.7,10019.0,India
500167,P1014,Fitness Band,Electronics,4,2025-03-19 22:26:00,2189.29,10019.0,India
500167,P1003,USB-C Cable,Accessories,3,2025-03-19 22:26:00,347.52,10019.0,India
500167,P1010,Phone Cover,Accessories,7,2025-03-19 22:26:00,363.37,10019.0,India
500168,P1017,Jeans,Fashion,3,2025-06-04 11:33:00,1930.0,10019.0,India
500168,P1002,Bluetooth Speaker,Electronics,3,2025-06-04 11:33:00,1722.09,10019.0,India
500168,P1016,T-Shirt,Fashion,7,2025-06-04 11:33:00,701.79,10019.0,India
500168,P1001,Wireless Mouse,Electronics,4,2025-06-04 11:33:00,998.59,10019.0,India
500168,P1014,Fitness Band,Electronics,4,2025-06-04 11:33:00,2088.03,10019.0,India
500169,P1003,USB-C Cable,Accessories,2,2025-08-30 20:04:00,327.5,10019.0,India
500170,P1010,Phone Cover,Accessories,7,2025-01-31 20:25:00,418.42,10019.0,India
500170,P1014,Fitness Band,Electronics,7,2025-01-31 20:25:00,2028.42,10019.0,India
500170,P1018,Sunglasses,Fashion,6,2025-01-31 20:25:00,962.03,10019.0,India
500170,P1003,USB-C Cable,Accessories,6,2025-01-31 20:25:00,372.8,10019.0,India
500170,P1005,Keyboard,Electronics,6,2025-01-31 20:25:00,1331.07,10019.0,India
500171,P1010,Phone Cover,Accessories,7,2025-11-29 18:41:00,396.33,10019.0,India
500172,P1014,Fitness Band,Electronics,2,2025-05-03 08:15:00,2049.56,10019.0,India
500173,P1004,Laptop Stand,Accessories,2,2025-06-08 18:47:00,1196.62,10019.0,India
500173,P1006,Notebook Pack,Stationery,5,2025-06-08 18:47:00,312.29,10019.0,India
500174,P1004,Laptop Stand,Accessories,1,2025-03-27 13:08:00,966.04,10020.0,India
500174,P1017,Jeans,Fashion,1,2025-03-27 13:08:00,1523.19,10020.0,India
500174,P1003,USB-C Cable,Accessories,2,2025-03-27 13:08:00,296.32,10020.0,India
500175,P1012,Coffee Mug,Home,1,2025-09-13 21:36:00,189.25,10020.0,India
C500175,P1004,Laptop Stand,Accessories,-1,2025-09-13 21:36:00,1047.11,10020.0,India
500176,P1012,Coffee Mug,Home,2,2025-01-07 11:02:00,215.73,10020.0,India
500176,P1002,Bluetooth Speaker,Electronics,3,2025-01-07 11:02:00,1589.87,10020.0,India
500176,P1014,Fitness Band,Electronics,1,2025-01-07 11:02:00,1734.88,10020.0,India
500176,P1011,Desk Lamp,Home,2,2025-01-07 11:02:00,1383.69,10020.0,India
500177,P1006,Notebook Pack,Stationery,3,2025-09-15 18:57:00,303.78,10021.0,India
500178,P1010,Phone Cover,Accessories,4,2025-07-25 09:56:00,387.49,10021.0,India
500178,P1001,Wireless Mouse,Electronics,4,2025-07-25 09:56:00,863.84,10021.0,India
500178,P1010,Phone Cover,Accessories,7,2025-07-25 09:56:00,411.2,10021.0,India
500178,P1016,T-Shirt,Fashion,3,2025-07-25 09:56:00,720.88,10021.0,India
500179,P1001,Wireless Mouse,Electronics,3,2025-05-06 10:00:00,926.48,10021.0,India
500179,P1001,Wireless Mouse,Electronics,4,2025-05-06 10:00:00,827.23,10021.0,India
500179,P1010,Phone Cover,Accessories,2,2025-05-06 10:00:00,377.69,10021.0,India
500179,P1014,Fitness Band,Electronics,5,2025-05-06 10:00:00,2259.67,10021.0,India
500180,P1002,Bluetooth Speaker,Electronics,3,2025-03-14 19:17:00,1860.82,10021.0,India
500181,P1003,USB-C Cable,Accessories,6,2025-12-25 22:23:00,316.04,10021.0,India
500181,P1013,Headphones,Electronics,2,2025-12-25 22:23:00,2575.33,10021.0,India
500181,P1005,Keyboard,Electronics,3,2025-12-25 22:23:00,1321.4,10021.0,India
500181,P1013,Headphones,Electronics,7,2025-12-25 22:23:00,2696.71,10021.0,India
500182,P1007,Water Bottle,Lifestyle,3,2025-08-20 12:14:00,484.54,10021.0,India
500183,P1015,Running Shoes,Fashion,4,2025-03-21 09:10:00,2820.12,10021.0,India
500183,P1007,Water Bottle,Lifestyle,5,2025-03-21 09:10:00,441.26,10021.0,India
500183,P1004,Laptop Stand,Accessories,2,2025-03-21 09:10:00,1070.18,10021.0,India
500183,P1002,Bluetooth Speaker,Electronics,3,2025-03-21 09:10:00,1839.67,10021.0,India
500184,P1013,Headphones,Electronics,6,2025-02-16 19:15:00,2300.72,10021.0,India
500184,P1006,Notebook Pack,Stationery,2,2025-02-16 19:15:00,312.24,10021.0,India
500184,P1018,Sunglasses,Fashion,7,2025-02-16 19:15:00,1044.21,10021.0,India
500185,P1004,Laptop Stand,Accessories,2,2025-02-22 20:50:00,1048.13,10021.0,India
500185,P1008,Travel Backpack,Lifestyle,3,2025-02-22 20:50:00,2052.0,10021.0,India
500186,P1009,Smart Watch,Electronics,2,2025-12-18 18:41:00,3119.0,10021.0,India
